storeId	comment
64130	excellent austrian food and charming service ruben sandwich is for people, loved the spatzle, sausage sampler, pickle platter
46697	homemade liverwurst appetizer is impossibly delicious. katja is wonderful hostess!
69093	best liverwurst in the world!
122027	increible watching street from the table bar
193062	sapporo draft here was damn smooth.
2358	one of the most delish meals and some of the best service i've ever experienced. try the pimms cup! yummm
55312	crushed ice mojitos are the best on hot day surprise backyard patio is super cute!
1826	everything is great, but the burger is above and beyond.
143431	the french dip is smothered in horse radish. life changing!
18545	40 cents each for lettuce tomato onion
245305	best bagels ever seriously.
13786	what bagel!
133605	pumpkin cream cheese is seasonal, but awesome!
68155	the world's best bagels
49381	my favorite sushi place, cute and quaint, best service. one dish is better then the other but the tuna mille feuille is to die for, melts in your mouth, i have gone and actually ordered 2.
82569	sick of sucky pre-packed sushi? say thank-you to the lobster place. their sushi and nigiri combo is the answer to your sushi-loving prayers!
793	you can eat fresh+cocked+big lobster here!. they cocked to you when you order and you can choose!. 2-3 lbs.\/piece $12.50\/lbs.
57056	don't even get me started about how hot the male staff is! #nopunintended
2637	holy pigshit, batman! have the duck shwarma!!!
57056	the phoenician lemonade is good, but the from beirut with passion is heaven!
943	service was excellent, the food was terrific. it's pricey and very uber trendy... the place looks great, though. eat in the lounge to hack the line... just as nice, if not better than tables.
7395	i recommend the warm eggplant dish, the gnocchi, and the snowball for dessert! delicious!
104	the pastrami hash (often special) is one of the best brunches in the neighborhood.
104	one of the best bistro-style burgers i've had in the neighborhood.
1317	the aviation cocktail here is outstanding. i'm picky about them since they're one of my faves but, no matter who's behind the bar, they are stellar.
16602	grab growler (or refill your own) w\/ one of the sixpoint craft ales on tap.
1317	oysters, mushroom spatzel, weissewurst, pretzels, tartare the burger. all freaking amazing.
13999	currently ranked as my #1 brooklyn burger out of lot of other places. fresh ground daily black angus. yum.
13999	the scrambled egg cheddar on biscuit is amazing with or without sausage. if sweet is your angle the french toast is tops too.
24987	beef sauerbraten is amazing. do not pass it up. vesper brett is also great way to start the meal. nice cocktails too!
36073	steak frites most delicious as midnight snack, otherwise known as when the wait to get in is no longer epic.
6359	food is good but the service is terrible. took over hours to get through lunch.
102	i don't even like bacon that much and the blt here is one of the best sandwiches i've ever eaten
104	new on the menu: pork belly spaetzle and it's delicious.
220130	the waiter with the beard and suspenders is awesome.
33575	weisswurst on pretzel bun with bavarian mustard! für den gewinn!
218271	all day eating and drinking here=best day off. start with awesome lunch and beers. keep going till dinner. eat the big steak. its fun.
16602	listed by @gqmagazine as one of the best restaurant cocktail bars in the country!
14046	while there's unlimited mimosas there's extremely limited waitstaff to bring them. there is unlimited ass in my face as busboys pass my table due to the cramped condition.
31216	during weekend brunch they offer unlimited mimosas and bloody marys. it's little cozy inside but the food is well worth it!
64526	i've never been during the day, but evenings have been great without exception.
48083	no big changes from campo to il cibreo. reliable for lunch w\/good lunch special menu. one of the better options in columbia area for lunch.
48083	dependable lunch spot as campo or il cibreo. service can be sketchy though.
1363	cucumber mojitos are $7 during happy hour. double fist!
79988	most kid friendly and most techforward coffee shop!
13095	step 1: perfectly melty vanilla gelato. step 2: pour hazelnut agave. step 3: heaven
6998	the vacuum tube roasting and grinding machine for the coffee beans is actually pretty cool. coffee is good too
230969	heavy handed tips for the bearded guy with the cool flat nose, he brings good karma to your coffee
5183	killer coffee. each cup ground and roasted on the spot.
231211	order coffee and then look up.
50489	my favorite #coffee in the city. i love watching beans fly over my head. create your own blend with coffee from three different continents and smell the roast. (4 of 4 petals via fondu)
59796	courtney love just popped in
59796	sulawesi blend knocks ur jocks off
9962	come 4 the sulawesi coffee. stay for the freshest hot chocolate!
9962	liquid hazelnut agave is gr8 w any iced coffee drink especially ethiopian roast. perfect.
10469	open until 11 pm, plus some outside benches. great spot for late night iced latte
23420	go to the roasting plant for the guatemala antigua roast.
2228	rigatoni firenze is my go to dish.
13095	the rosemary-tomato dipping sauce is spectacular. the fettuccine rosmarino is disappointing in comparison
16602	the lard bread is must. it's delicious.
7924	get fresh baguette!
2228	try the incredible lard bread or chocolate croissants. skip the olive loaf.
77823	lard bread is yum!
82569	they brought their salad roll with pork basil meat ball, pork belly with pickled escarole, and vietnamese salad with prawn crackers to choice eats
46697	the cocky rooster, an choi's version of michelada, is the perfect complement to delicious meat ball vermicelli and summer rolls!
2448	better micheladas than barrio chino. no lie.
59977	make sure you get some shrimp chips best app
23634	great deal: pho bah mi combo for lunch.
204517	best banh mi. the crispy tofu with sweet chili sauce is amazing.
2448	better micheladas then barrio chino. seriously.
33560	oldest continuously operating bar in hoboken. during prohibition they converted to beauty parlor and ice cream store.
69614	get the reuben sandwich. you will not be disappointed. it's to die for! best in hoboken and better than carnegie deli.
60211	salmon was little bland but fries are delish while some beers are $$, cider was only $5
93190	tried it after not liking the weekly menu at amandas down the road. no regrets. muscles and ponmes frites to die for. dry rub prime rib and pallae special also fantastic totally coming back here!
174718	part of the film
10962	still my favorite *$$ in the city- great atmosphere, amazing staff.
242207	jenny is awesome love coming by to chat with her
27404	one of manhattan's best coffee spots in such weird, nondescript locale. they have pourovers here, but more important to me is the cold-brew. hard to find as good cup of iced coffee.
